trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_2236_trip_19_service_5,route_349,service_5,Kombinat,"",1,block_2236,shape_6929,
block_2236_trip_20_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2236,shape_6930,
block_2236_trip_21_service_5,route_349,service_5,Kombinat,"",1,block_2236,shape_6929,
block_2236_trip_22_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2236,shape_6930,
block_2236_trip_23_service_5,route_349,service_5,Kombinat,"",1,block_2236,shape_6929,
block_2236_trip_24_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2236,shape_6930,
block_2236_trip_25_service_5,route_349,service_5,Kombinat,"",1,block_2236,shape_6929,
block_2236_trip_26_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2236,shape_6930,
block_2236_trip_27_service_5,route_349,service_5,Kombinat,"",1,block_2236,shape_6929,
block_2237_trip_2_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_3_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_4_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_5_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_6_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_7_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_8_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_9_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_10_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_11_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_12_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_13_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_14_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_15_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_16_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_17_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_18_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_19_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_20_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_21_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_22_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_23_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_24_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_25_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_26_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_27_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_28_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_29_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_30_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_31_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_32_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_33_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_34_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_35_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_36_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_37_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_38_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_39_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_40_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_41_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_42_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_43_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_44_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_45_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_46_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_47_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_48_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_49_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2237_trip_50_service_5,route_349,service_5,Aleja Przyjaźni,"",0,block_2237,shape_6930,
block_2237_trip_51_service_5,route_349,service_5,Kombinat,"",1,block_2237,shape_6929,
block_2238_trip_2_service_5,route_19,service_5,Dworzec Główny Wschód,"",0,block_2238,shape_2935,
block_2238_trip_3_service_5,route_19,service_5,Złocień,"",1,block_2238,shape_2936,
block_2238_trip_4_service_5,route_19,service_5,Dworzec Główny Wschód,"",0,block_2238,shape_2931,
block_2238_trip_5_service_5,route_19,service_5,Złocień,"",1,block_2238,shape_6242,
block_2238_trip_6_service_5,route_19,service_5,Dworzec Główny Wschód,"",0,block_2238,shape_2931,
block_2238_trip_7_service_5,route_151,service_5,Kraków Airport,"",0,block_2238,shape_4806,
block_2238_trip_8_service_5,route_151,service_5,Dworzec Główny Wschód,"",1,block_2238,shape_4805,
block_2238_trip_9_service_5,route_151,service_5,Kraków Airport,"",0,block_2238,shape_4806,
block_2238_trip_10_service_5,route_151,service_5,Dworzec Główny Wschód,"",1,block_2238,shape_4805,
block_2238_trip_11_service_5,route_151,service_5,Kraków Airport,"",0,block_2238,shape_4806,
block_2238_trip_12_service_5,route_151,service_5,Dworzec Główny Wschód,"",1,block_2238,shape_4805,
block_2239_trip_2_service_5,route_587,service_5,Prądnik Biały,"",1,block_2239,shape_3069,
block_2239_trip_3_service_5,route_587,service_5,Rżąka,"",0,block_2239,shape_3068,
block_2239_trip_4_service_5,route_587,service_5,Prądnik Biały,"",1,block_2239,shape_3069,
block_2239_trip_6_service_5,route_151,service_5,Kraków Airport,"",0,block_2239,shape_4806,
block_2239_trip_7_service_5,route_151,service_5,Dworzec Główny Wschód,"",1,block_2239,shape_4805,
block_2239_trip_8_service_5,route_151,service_5,Kraków Airport,"",0,block_2239,shape_4806,
block_2239_trip_9_service_5,route_151,service_5,Dworzec Główny Wschód,"",1,block_2239,shape_4805,
block_2239_trip_10_service_5,route_151,service_5,Kraków Airport,"",0,block_2239,shape_4806,
block_2239_trip_11_service_5,route_151,service_5,Dworzec Główny Wschód,"",1,block_2239,shape_4805,
block_2240_trip_2_service_5,route_606,service_5,Dworzec Główny Zachód,"",1,block_2240,shape_3245,
block_2240_trip_3_service_5,route_606,service_5,Os. Kurdwanów,"",0,block_2240,shape_3244,
block_2240_trip_4_service_5,route_606,service_5,Dworzec Główny Zachód,"",1,block_2240,shape_3245,
block_2240_trip_5_service_5,route_606,service_5,Os. Kurdwanów,"",0,block_2240,shape_3244,
block_2240_trip_7_service_5,route_153,service_5,Prądnik Biały,"",1,block_2240,shape_4388,
block_2240_trip_8_service_5,route_153,service_5,Wieliczka Miasto,"",0,block_2240,shape_4149,
block_2240_trip_9_service_5,route_153,service_5,Prądnik Biały,"",1,block_2240,shape_4150,
block_2240_trip_10_service_5,route_153,service_5,Wieliczka Miasto,"",0,block_2240,shape_4149,
block_5_trip_2_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_3_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_4_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_5_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_6_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_7_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_8_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_9_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_10_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_11_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_12_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_13_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_14_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_15_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_16_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_17_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_18_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_19_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_5_trip_20_service_1,route_3,service_1,Bielany,"",0,block_5,shape_6254,
block_5_trip_21_service_1,route_3,service_1,Krowodrza Górka P+R,"",1,block_5,shape_6256,
block_12_trip_2_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_3_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_4_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_5_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_6_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_7_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_8_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_9_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_10_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_11_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_14_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_15_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_16_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_17_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_18_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_19_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_20_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_21_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_22_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_23_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_12_trip_24_service_1,route_7,service_1,Soboniowice,"",1,block_12,shape_2834,
block_12_trip_25_service_1,route_7,service_1,Zajezdnia Wola Duchacka,"",0,block_12,shape_2833,
block_19_trip_2_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_3_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_4_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_5_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_6_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_7_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_8_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_9_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_10_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_11_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_12_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_13_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_14_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_15_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_16_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_17_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_18_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_19_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_20_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_21_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_22_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_23_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_19_trip_24_service_1,route_197,service_1,Podgórki Tynieckie,"",0,block_19,shape_6595,
block_19_trip_25_service_1,route_197,service_1,Czerwone Maki P+R,"",1,block_19,shape_6598,
block_26_trip_2_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_3_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_4_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_5_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_6_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_7_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_8_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_9_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_10_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_11_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_12_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_13_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_14_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_15_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_16_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_17_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_18_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_19_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_20_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_21_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_22_service_1,route_129,service_1,Zesławice,"",0,block_26,shape_3897,
block_26_trip_23_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_24_service_1,route_16,service_1,Zesławice,"",0,block_26,shape_2897,
block_26_trip_25_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_26_service_1,route_16,service_1,Zesławice,"",0,block_26,shape_2897,
block_26_trip_27_service_1,route_16,service_1,Aleja Przyjaźni,"",1,block_26,shape_2898,
block_26_trip_28_service_1,route_16,service_1,Zesławice,"",0,block_26,shape_2897,
block_30_trip_2_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2915,
block_30_trip_3_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2918,
block_30_trip_4_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2907,
block_30_trip_5_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2906,
block_30_trip_6_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2907,
block_30_trip_7_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2906,
block_30_trip_8_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2915,
block_30_trip_9_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2918,
block_30_trip_10_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2915,
block_30_trip_11_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2918,
block_30_trip_12_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2907,
block_30_trip_13_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2906,
block_30_trip_14_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2907,
block_30_trip_15_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2906,
block_30_trip_16_service_1,route_17,service_1,Mały Płaszów P+R,"",1,block_30,shape_2907,
block_30_trip_17_service_1,route_17,service_1,Mistrzejowice,"",0,block_30,shape_2906,
block_38_trip_2_service_1,route_18,service_1,Os. Podwawelskie,"",0,block_38,shape_2919,
block_38_trip_3_service_1,route_130,service_1,Ugorek,"",0,block_38,shape_3902,
block_38_trip_4_service_1,route_130,service_1,Os. Podwawelskie,"",1,block_38,shape_3903,
block_38_trip_5_service_1,route_18,service_1,TAURON Arena Kraków Wieczysta,"",1,block_38,shape_2920,
block_38_trip_6_service_1,route_18,service_1,Os. Podwawelskie,"",0,block_38,shape_2919,
block_38_trip_7_service_1,route_18,service_1,TAURON Arena Kraków Wieczysta,"",1,block_38,shape_2920,
block_38_trip_8_service_1,route_18,service_1,Os. Podwawelskie,"",0,block_38,shape_2919,
block_38_trip_9_service_1,route_130,service_1,Ugorek,"",0,block_38,shape_3902,
block_38_trip_10_service_1,route_130,service_1,Os. Podwawelskie,"",1,block_38,shape_3903,
block_38_trip_11_service_1,route_18,service_1,TAURON Arena Kraków Wieczysta,"",1,block_38,shape_2920,
block_38_trip_12_service_1,route_18,service_1,Os. Podwawelskie,"",0,block_38,shape_2919,
block_38_trip_13_service_1,route_130,service_1,Ugorek,"",0,block_38,shape_3902,
block_38_trip_14_service_1,route_130,service_1,Os. Podwawelskie,"",1,block_38,shape_3903,
block_38_trip_15_service_1,route_18,service_1,TAURON Arena Kraków Wieczysta,"",1,block_38,shape_2920,
block_38_trip_16_service_1,route_18,service_1,Os. Podwawelskie,"",0,block_38,shape_2919,
block_38_trip_17_service_1,route_130,service_1,Ugorek,"",0,block_38,shape_3902,
block_38_trip_18_service_1,route_130,service_1,Os. Podwawelskie,"",1,block_38,shape_3903,
block_38_trip_19_service_1,route_18,service_1,TAURON Arena Kraków Wieczysta,"",1,block_38,shape_2920,
block_38_trip_20_service_1,route_18,service_1,Os. Podwawelskie,"",0,block_38,shape_2919,
block_45_trip_2_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2935,
block_45_trip_3_service_1,route_19,service_1,Złocień,"",1,block_45,shape_6242,
block_45_trip_4_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2931,
block_45_trip_5_service_1,route_19,service_1,Złocień,"",1,block_45,shape_6242,
block_45_trip_6_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2935,
block_45_trip_7_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_45_trip_8_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2935,
block_45_trip_9_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_45_trip_10_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2935,
block_45_trip_11_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_45_trip_12_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2935,
block_45_trip_13_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_45_trip_14_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2931,
block_45_trip_15_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_45_trip_16_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2931,
block_45_trip_17_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_45_trip_18_service_1,route_19,service_1,Dworzec Główny Wschód,"",0,block_45,shape_2931,
block_45_trip_19_service_1,route_19,service_1,Złocień,"",1,block_45,shape_2936,
block_54_trip_2_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_3_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_4_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_5_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_6_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_7_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_8_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_9_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_10_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_11_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_12_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_13_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_14_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_15_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_16_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_17_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_54_trip_18_service_1,route_21,service_1,Zajezdnia Płaszów,"",1,block_54,shape_2945,
block_54_trip_19_service_1,route_21,service_1,Górka Narodowa P+R,"",0,block_54,shape_2944,
block_59_trip_2_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_3_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_4_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_5_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_6_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_7_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_8_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_9_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_10_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_11_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_12_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_13_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_14_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_15_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_16_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_17_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_18_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_19_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_20_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_21_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_22_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_23_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_24_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_25_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_26_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_27_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_28_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_29_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_30_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_59_trip_31_service_1,route_23,service_1,Azory,"",0,block_59,shape_2960,
block_59_trip_32_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_59,shape_2961,
block_60_trip_2_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_3_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_4_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_5_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_6_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_7_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_8_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_9_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_10_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_11_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_12_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_13_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_14_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_15_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_16_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
block_60_trip_17_service_1,route_23,service_1,Azory,"",0,block_60,shape_2960,
block_60_trip_18_service_1,route_23,service_1,Dworzec Główny Zachód,"",1,block_60,shape_2961,
